"","site.type","TPI.gen","TRI.gen","month","day","n","temp.soil.mean.daily","temp.soil.min.daily","temp.soil.med.daily","temp.soil.max.daily","temp.soil.se.daily","temp.ground.mean.daily","temp.ground.min.daily","temp.ground.med.daily","temp.ground.max.daily","temp.ground.se.daily","temp.air.mean.daily","temp.air.min.daily","temp.air.med.daily","temp.air.max.daily","temp.air.se.daily","moisture.soil.mean.daily","moisture.soil.min.daily","moisture.soil.med.daily","moisture.soil.max.daily","moisture.soil.se.daily","date"
"101","concave.rugged","concave","rugged",7,17,288,19.0762847222222,10.38,17.75,33,0.36548789518594,18.7169097222222,2.31,13.62,44.5,0.830580589544732,16.8502430555556,2,13.095,38.5,0.729119202727531,1.51006944444444,0,0,6.4,0.116847006721235,2025-07-17
"102","concave.rugged","concave","rugged",7,18,288,19.0832291666667,11.94,18.28,32.5,0.284334027764342,17.9027430555556,4.44,15.38,42.5,0.634804757467136,16.6769444444444,4.19,15.345,36.69,0.572326876877379,1.14861111111111,0,0,5.4,0.0907460531535436,2025-07-18
"103","concave.rugged","concave","rugged",7,19,288,16.8647222222222,10.94,16.25,27.62,0.243640805817121,15.2490277777778,4.69,11.94,39.31,0.556196266417036,14.1739930555556,4.5,11.44,35.31,0.492382649460722,1.33125,0,0.75,5.2,0.0878893052633527,2025-07-19
"104","concave.rugged","concave","rugged",7,20,288,16.9090625,9,15.47,30,0.330408528738707,17.3588541666667,2.88,11.875,42.88,0.744633248337107,15.9009375,2.62,11.62,37.69,0.665312700710727,1.93680555555556,0,1.95,5.2,0.0961556502882421,2025-07-20
"105","concave.rugged","concave","rugged",7,21,288,18.9401736111111,11.12,17.185,33.12,0.350612139795671,19.9209027777778,6.06,14.03,45.38,0.758083649317882,18.2992708333333,6,13.91,40.88,0.664133277581358,1.65451388888889,0,1.6,5,0.0893578775703671,2025-07-21
"106","concave.rugged","concave","rugged",7,22,288,20.1392361111111,13.19,19.44,32.62,0.270426050232433,20.5984027777778,8.62,16.44,41.88,0.542542029943041,19.090625,8.19,15.685,34.75,0.464014897289778,1.28090277777778,0,1.2,4.5,0.0742253325113669,2025-07-22
"107","concave.rugged","concave","rugged",7,23,288,18.5664930555556,11.62,17.185,32.12,0.32397050526831,17.9897569444444,3.38,12.185,44,0.724998003212788,15.9575694444444,2.88,11.435,39.25,0.624457148091984,1.078125,0,0.75,4.5,0.0772247296485367,2025-07-23
"108","concave.rugged","concave","rugged",7,24,288,17.9693055555556,10.69,17.785,29.56,0.281037709942089,15.8148611111111,2.44,13.19,44,0.642770921059362,14.4216319444444,2,12.75,36.25,0.588629947440278,0.948611111111111,0,0.5,8.4,0.0797789790424356,2025-07-24
"109","concave.rugged","concave","rugged",7,25,288,16.7047222222222,9.12,15.125,32.56,0.366825152136354,17.2833680555556,1.75,12.25,45.56,0.832083354292371,15.7849305555556,1.5,12.06,41.88,0.733490153873324,1.96458333333333,0,0.6,7,0.135789600831435,2025-07-25
"110","concave.rugged","concave","rugged",7,26,288,17.3686111111111,10.75,16.78,30.38,0.268657201438886,16.5016319444444,2.81,13.88,40.75,0.633072677092875,15.3217708333333,2.5,13.315,35.12,0.597242246794315,1.28888888888889,0,0,5.9,0.0986690638518334,2025-07-26
"111","concave.rugged","concave","rugged",7,27,288,17.6274652777778,9.5,16.09,33.88,0.375535945086142,18.4229513888889,1.19,11.75,51,0.903671147149648,16.5755555555556,1,11.435,45.06,0.801302628190085,1.25798611111111,0,0,5.6,0.0988807887046832,2025-07-27
"112","concave.rugged","concave","rugged",7,28,192,19.7786979166667,9.62,18.09,35.62,0.548843634414268,19.9203125,0.75,14.185,48.62,1.20430155868583,17.8055729166667,0.38,13.69,40.75,1.03436705181905,1.359375,0,0.85,5.1,0.120933316603782,2025-07-28
"113","concave.rugged","concave","rugged",7,29,192,19.1940625,11.31,19.09,35.12,0.380639905063622,18.44734375,4.19,15.31,47.88,0.845323383467025,17.22390625,4,15.25,40.12,0.752625968782003,0.988020833333333,0,0.35,4.8,0.092736662473172,2025-07-29
"114","concave.rugged","concave","rugged",7,30,192,18.6306770833333,11.5,17.47,30.12,0.396081331744284,18.4519791666667,4.38,13.94,42.75,0.887095750298932,17.0652083333333,4.12,14.435,36.5,0.752416377042108,0.94375,0,0.5,4.2,0.0897222329158533,2025-07-30
"115","concave.rugged","concave","rugged",7,31,192,19.5120833333333,12,16.815,35.19,0.482176095702915,21.6903125,6.12,14.5,46.81,0.979011189170034,20.0497916666667,5.81,15.09,39.38,0.768122803704145,1.2953125,0,1,4.8,0.108782853110886,2025-07-31
"116","concave.rugged","concave","rugged",8,1,192,19.5105729166667,12.25,19.125,34.12,0.36815987687933,18.51,5.38,15.905,45.88,0.785404227384008,17.1313541666667,5.06,15.75,38.38,0.683517236669971,0.847916666666667,0,0.3,4.4,0.0819062746955128,2025-08-01
"117","concave.rugged","concave","rugged",8,2,192,18.2896354166667,10.25,17,33.62,0.44223757743218,17.6345833333333,2.06,12.81,45.25,0.993109006431188,15.7522395833333,1.75,12.38,38,0.845408147647469,0.825520833333333,0,0.3,4.5,0.0890070522060176,2025-08-02
"118","concave.rugged","concave","rugged",8,3,192,19.1465104166667,10.12,17.62,34,0.498066225666784,18.5290625,1.44,14.185,45.25,1.06626183491222,16.17109375,1.12,13.845,38.06,0.887225190817416,0.81875,0,0.1,4.3,0.0937761743566208,2025-08-03
"119","concave.rugged","concave","rugged",8,4,192,20.9447395833333,11.75,19.03,35.62,0.507593827753092,21.2950520833333,3.88,13.94,47.56,1.03487290659074,19.0697395833333,3.5,13.685,39.38,0.864996019807495,0.922916666666667,0,0.3,4.1,0.0965621943658315,2025-08-04
"120","concave.rugged","concave","rugged",8,5,192,20.6353645833333,11,19.25,36.12,0.515076573843035,19.335625,2.31,15.965,44.81,1.03023491774373,16.9322395833333,2,15.37,37.62,0.854490824132025,0.724479166666667,0,0,4,0.0891157458738301,2025-08-05
"121","concave.rugged","concave","rugged",8,6,192,20.6518229166667,10.5,18.625,37.75,0.562700639560369,20.2158333333333,2.25,14.25,48.25,1.16551956430802,17.97609375,2,13.94,40.88,0.986675600420146,0.765625,0,0,4.2,0.0967390886391032,2025-08-06
"122","concave.rugged","concave","rugged",8,7,192,20.6505729166667,10.5,19.22,35.38,0.523887227504886,19.4634375,2.12,15,44.88,1.05453381483213,17.41296875,2,15.065,38,0.885738761471208,0.627604166666667,0,0,3.7,0.0818937109624241,2025-08-07
"123","concave.rugged","concave","rugged",8,8,192,21.1706770833333,13,19.155,36,0.462560382713976,20.40265625,7.31,14.5,41.75,0.78771983595518,18.0028645833333,7.5,14.25,34.75,0.559334147149552,0.626041666666667,0,0,3.4,0.0747760238518465,2025-08-08
"124","concave.rugged","concave","rugged",8,9,192,17.0914583333333,8.44,16.25,33.44,0.433946362666561,12.808125,-2,9.5,39.06,0.872413303301155,11.0886458333333,-2.5,8.88,33.56,0.773930802882553,0.396354166666667,0,0,2.9,0.0570669652516499,2025-08-09
"125","concave.rugged","concave","rugged",8,10,192,16.6888541666667,7.62,15.12,32.75,0.491596443610334,14.5154166666667,-1.5,10.465,42.25,1.02022865723947,12.44609375,-2,9.97,35.06,0.87986254185452,0.467708333333333,0,0,3.3,0.0690324776840844,2025-08-10
"126","concave.rugged","concave","rugged",8,11,192,18.935,8.69,16.69,36,0.572344635098777,18.1774479166667,1,11.655,46,1.13243217700291,15.7158333333333,0.75,11.405,39.12,0.939410047656593,0.601041666666667,0,0,3.7,0.08458266034301,2025-08-11
"127","concave.rugged","concave","rugged",8,12,192,20.813125,10.38,18.845,38.12,0.573458370550247,20.7779166666667,3.75,15.155,48.12,1.12257825153085,18.39484375,3.62,14.75,40.75,0.929439044286904,0.652604166666667,0,0,3.9,0.089528453996217,2025-08-12
"128","concave.rugged","concave","rugged",8,13,192,20.7724479166667,11.06,19.655,36.12,0.495340713317439,20.3461979166667,4.62,15.655,47.12,0.978662031474548,18.6565625,4.62,15.69,40.38,0.842218324569381,0.5765625,0,0,3.6,0.0766586038037483,2025-08-13
"129","concave.rugged","concave","rugged",8,14,192,20.1814583333333,12.06,19.185,33.75,0.42066208928206,20.2056770833333,6.25,15.875,44.69,0.8784217362561,18.6988541666667,6.31,15.815,38.12,0.746450007106,0.503125,0,0,3.3,0.0693828215171747,2025-08-14
"130","concave.rugged","concave","rugged",8,15,192,19.8830208333333,11.62,19.595,32.94,0.374763779872781,19.00734375,4.75,17.09,45.38,0.760469382666366,17.8027083333333,4.69,17,36.75,0.646376107385313,0.434375,0,0,3.2,0.0568816639748982,2025-08-15
"131","concave.rugged","concave","rugged",8,16,192,18.0757291666667,12.69,17.09,28.5,0.315374592791285,18.16609375,8,14.315,42.81,0.713390073742527,16.8697395833333,7.88,13.97,35.12,0.592340335125122,0.725,0,0.2,3.7,0.0715159338596059,2025-08-16
"132","concave.rugged","concave","rugged",8,17,192,16.2278125,11.25,16.22,27.62,0.241214628905742,13.7689583333333,4.38,12.625,33.62,0.475224239565378,13.22625,4.25,12.28,30.62,0.442246845753064,0.680208333333333,0,0.1,3.3,0.0688752808363214,2025-08-17
"133","concave.rugged","concave","rugged",8,18,192,15.42359375,8,13.155,32.44,0.476720231144555,16.34859375,1.5,9.785,46.88,1.04006956081127,14.8728125,1.44,9.625,40.5,0.889832684009454,1.35677083333333,0,0.85,5.4,0.115414685726774,2025-08-18
"134","concave.rugged","concave","rugged",8,19,192,18.4783333333333,8.62,16.25,35.81,0.561585830416308,19.3561458333333,1.25,12.435,49.62,1.20546658280606,17.4296875,1.25,12.565,43,1.02716749795758,1.1421875,0,0.4,4.9,0.116449281850555,2025-08-19
"135","concave.rugged","concave","rugged",8,20,192,20.5120833333333,11.94,18.44,35.38,0.489032494323899,21.9152604166667,6.19,14.5,49.25,1.0076837623341,20.2310416666667,6.25,14.845,41.25,0.846627146304688,0.9328125,0,0.3,4.4,0.0977639512995563,2025-08-20
"136","concave.rugged","concave","rugged",8,21,192,20.2559375,13.44,19.38,34.25,0.340592092020775,19.88203125,7.88,17.38,44.12,0.634485195615112,18.8764583333333,7.81,17.03,38.62,0.558118493731404,0.753125,0,0.15,3.8,0.073177784457368,2025-08-21
"137","concave.rugged","concave","rugged",8,22,192,19.24125,10,17.685,34.38,0.503060200508797,19.6229166666667,2.19,14.155,45.88,1.08847359638783,17.7371354166667,2.12,13.94,40.38,0.930765865354,0.758333333333333,0,0,4,0.092763742829359,2025-08-22
"138","concave.rugged","concave","rugged",8,23,192,20.3761458333333,11.12,18.845,36,0.49828470906181,20.6138541666667,4.94,15.19,47.25,1.01630041004068,18.856875,4.75,15.59,40.5,0.855145920468204,0.704166666666667,0,0,3.9,0.0906330548966928,2025-08-23
"139","concave.rugged","concave","rugged",8,24,192,19.3436979166667,11.75,19.25,35,0.350764702917504,17.6772916666667,5.88,16.905,41.25,0.645253266319491,16.72890625,5.75,16.5,38.25,0.576781491481471,0.355729166666667,0,0,3.1,0.0484358579822639,2025-08-24
"140","concave.rugged","concave","rugged",8,25,192,16.9477083333333,12.81,16.81,23.19,0.182100407020368,15.89875,8.94,13.56,32.75,0.443261652728084,15.0472395833333,8.62,13,29,0.379917906312893,0.7390625,0,0,7.7,0.128855995446256,2025-08-25
"141","concave.rugged","concave","rugged",8,26,192,13.8063541666667,10.38,13.25,21.25,0.18701359596634,11.7507291666667,5.19,10.56,27,0.361736192732417,11.1661979166667,5.12,10.25,24.25,0.323132325012047,3.44375,0,2.35,15.2,0.288140576488928,2025-08-26
"142","concave.rugged","concave","rugged",8,27,192,15.49203125,12.31,14.94,21.12,0.166444090128986,14.7779166666667,10.75,13.185,27.38,0.280838872802058,13.8766666666667,10.44,12.5,23.75,0.231168702200913,9.31979166666667,0,10.5,48.1,0.719473368665951,2025-08-27
"143","concave.rugged","concave","rugged",8,28,192,13.4192708333333,10.75,12.97,19.69,0.164329071987986,12.2875,6.88,10.41,27.75,0.338620820052642,11.2706770833333,6.38,9.815,23.88,0.282498736077033,25.5479166666667,22.7,24.8,47.7,0.270803252121909,2025-08-28
"144","concave.rugged","concave","rugged",8,29,192,13.985,8.12,12.91,24.38,0.317924241788165,14.3657291666667,3.38,9.56,34.88,0.710485327488067,12.7139583333333,2.88,9.03,29.56,0.59457169402559,21.984375,20.2,22.1,23.4,0.0412213743951416,2025-08-29
"145","concave.rugged","concave","rugged",8,30,192,14.0997395833333,6.75,12.91,26.75,0.394855804327676,14.1631770833333,1.75,8.405,37.88,0.85559402558452,12.5023958333333,1.38,8.375,31.38,0.72876454066054,19.0859375,18.3,19.1,20.2,0.0457366596821986,2025-08-30
"146","concave.rugged","concave","rugged",8,31,192,14.49671875,5.81,13.06,29.38,0.464015236193879,14.6109375,-0.12,8.5,41.19,0.976119399125707,12.9757291666667,-0.5,8.315,34.75,0.84685877419392,16.8963541666667,15.1,17.35,18.7,0.0797314030869661,2025-08-31
"147","concave.rugged","concave","rugged",9,1,192,15.4747916666667,6.62,14.44,29.12,0.440045344115209,15.91734375,1.44,10.56,44.5,0.941620577162567,14.5991666666667,1.25,10.435,37.62,0.833249539853509,15.4057291666667,13.2,16.1,17.6,0.0982370364107715,2025-09-01
"148","concave.rugged","concave","rugged",9,2,192,16.6950520833333,7.44,15.715,31.19,0.459756194147888,17.5941666666667,2.56,12.5,45.25,0.963426992728066,16.0652083333333,2.31,12.435,38.25,0.831327701948852,14.6072916666667,11.5,15.3,18.1,0.144306371866394,2025-09-02
"149","concave.rugged","concave","rugged",9,3,192,16.86734375,7.12,15.5,31.5,0.491694005251425,17.2269270833333,1.88,11.285,44.5,1.00753490729289,15.5921875,1.62,11.06,38.38,0.86977507074045,13.2223958333333,10.1,13.95,16.5,0.150976108681405,2025-09-03
"150","concave.rugged","concave","rugged",9,4,192,17.26265625,7.69,16.095,30.88,0.473185018311141,17.11265625,2.62,11.625,43.88,0.943187580836848,15.4989583333333,2.56,11.685,37,0.804650504460001,11.9432291666667,8.4,12.8,15.6,0.185011201809101,2025-09-04
"151","concave.rugged","concave","rugged",9,5,192,16.496875,8.25,15.75,29,0.401803733580949,15.6402604166667,2.38,11.06,41.88,0.839203791767539,14.0034375,2.06,10.75,34.88,0.714735499992135,10.8604166666667,7.1,11.35,14.5,0.20533349614902,2025-09-05
"152","concave.rugged","concave","rugged",9,6,192,15.7259375,7.25,14.94,27.75,0.401720715074804,14.3139583333333,0.5,9.655,39,0.838796608237605,12.91765625,0.12,9.125,33.62,0.741254799751972,9.9484375,5.9,10.45,14.1,0.219775211098137,2025-09-06
"153","concave.rugged","concave","rugged",9,7,192,15.5128645833333,9.12,15.06,23.88,0.270980044392507,14.1036458333333,2.88,12.09,36.44,0.607770810406374,12.8705208333333,2.5,11.72,29.5,0.512189902884078,10.8651041666667,5.3,11.8,47.5,0.448700014045711,2025-09-07
"154","concave.rugged","concave","rugged",9,8,192,13.8730729166667,8.06,12.53,25.69,0.327845863650096,14.5510416666667,3.56,9.12,38.25,0.728846838203916,12.9119270833333,3.12,8.56,31.38,0.600708791528066,20.6479166666667,17.6,20.7,23.7,0.121342562259286,2025-09-08
"155","concave.rugged","concave","rugged",9,9,192,13.9841145833333,8,13.185,24.88,0.314257147565504,13.8506770833333,3.06,9.935,33.31,0.627313262942988,12.8626041666667,2.75,10,28.12,0.531553408839061,17.315625,16.4,17.2,20,0.0471461760532974,2025-09-09
"156","concave.rugged","concave","rugged",9,10,192,13.8824479166667,7.81,12.44,24.5,0.342645570294225,14.585625,4.06,9.06,35.88,0.756401475191661,13.35609375,3.62,8.75,31.69,0.670667901721771,16.2265625,15.1,16.4,17.5,0.0473024882435755,2025-09-10
"157","concave.rugged","concave","rugged",9,11,192,14.28328125,7.56,13.815,25.19,0.324043019539933,14.5244791666667,3.19,13.44,38.25,0.674129001986799,13.5659895833333,3,13.905,31.19,0.593441131934632,14.5171875,12.8,14.9,16.1,0.0703071672400833,2025-09-11
"158","concave.rugged","concave","rugged",9,12,192,14.405625,9.25,14.03,22.25,0.264171056728652,14.7309895833333,7.12,11.785,34.88,0.485727915141208,13.8984375,7.12,11.94,27.81,0.385929971540564,13.4380208333333,11.7,13.85,18.2,0.0824658901266264,2025-09-12
"159","convex.gentle","convex","gentle",6,26,285,15.3395789473684,8.44,14.69,25.88,0.282438614410682,14.529298245614,-2.12,11.12,39.38,0.761282882135596,13.2808421052632,-3,11.12,33.62,0.682560682808873,5.70982456140351,1.2,5.5,10.8,0.170389330603604,2025-06-26
"160","convex.gentle","convex","gentle",6,27,288,16.4197569444444,8.94,15,27.69,0.334999503118946,16.7871875,-0.75,12.465,42.38,0.80619578466932,15.2896527777778,-1.69,12.62,35.12,0.705029295941567,5.57534722222222,1.6,5.3,10.6,0.160754418984268,2025-06-27
"161","convex.gentle","convex","gentle",6,28,288,17.4600694444444,10.12,16.155,29.12,0.33006245080458,17.7222222222222,1.12,14.405,42.44,0.785178985467718,16.0438888888889,0.44,14.875,34.62,0.671228579471767,5.61041666666667,1.8,5.4,10.8,0.157915149738822,2025-06-28
"162","convex.gentle","convex","gentle",6,29,288,18.1888888888889,10.12,16.88,30.12,0.356715953989689,18.0459027777778,0.38,14.065,42.44,0.813308928780046,16.2872916666667,-0.5,14.405,34.5,0.687625570902192,5.540625,1.7,5.4,10.6,0.15693398251535,2025-06-29
"163","convex.gentle","convex","gentle",6,30,288,18.3832986111111,10.12,16.845,30.62,0.373656221949923,18.0117361111111,-0.25,13.5,44.62,0.882854167722325,16.2793402777778,-1.19,14.25,38.5,0.767330434131455,5.42847222222222,1.5,5.3,10.7,0.15946803382091,2025-06-30
"164","convex.gentle","convex","gentle",7,1,288,18.9233333333333,11.56,17.91,30.5,0.316865023608188,18.7902777777778,2.25,16.13,42.25,0.753731084047776,17.6488888888889,1.5,16.185,37.12,0.685001263210257,5.26944444444444,1.7,4.85,10.2,0.150758306777493,2025-07-01
"165","convex.gentle","convex","gentle",7,2,288,16.1449305555556,10.75,15.62,25.12,0.223402916775083,14.5560416666667,4.12,12.19,36.56,0.478654029259986,14.0502083333333,3.62,12.655,32.5,0.440941787685763,7.65625,3.4,6.1,39.4,0.363361941162694,2025-07-02
"166","convex.gentle","convex","gentle",7,3,288,14.9870138888889,11.25,14.75,21.88,0.159751292980946,14.6250694444444,6.5,14,30.12,0.345124639409146,13.9479513888889,6.25,13.56,26.88,0.303961684770706,11.6965277777778,4.1,5.6,26.3,0.541616817680516,2025-07-03
"167","convex.gentle","convex","gentle",7,4,288,15.2454861111111,10.38,14.88,22.12,0.18944715284676,14.6777083333333,4.62,12.155,29.69,0.402130954638444,13.9701388888889,4.19,12.315,28.5,0.363898173919511,12.2961805555556,4.3,7.3,25.9,0.485437440656141,2025-07-04
"168","convex.gentle","convex","gentle",7,5,288,14.8455555555556,9.12,13.75,25,0.266874331867575,15.2621875,4.12,11.03,34.94,0.557971836379784,14.1404513888889,3.25,10.97,30.88,0.499543081989088,20.9659722222222,8.1,21.5,28.1,0.252756448576417,2025-07-05
"169","convex.gentle","convex","gentle",7,6,288,16.1422916666667,8.56,14.56,28.81,0.359578877599597,16.7588541666667,1.88,13.56,40.88,0.740069863949588,15.0347222222222,0.88,13.285,34,0.63804656659241,19.2197916666667,16,18.05,24.3,0.163339954722948,2025-07-06
"170","convex.gentle","convex","gentle",7,7,288,17.3076388888889,8.75,15.815,29.38,0.376836293081423,17.4769097222222,0.69,13,43,0.833186625803132,15.5692013888889,-0.62,12.5,36.44,0.724955694678642,17.0295138888889,13.9,16.3,21.5,0.140668200850967,2025-07-07
"171","convex.gentle","convex","gentle",7,8,288,17.7477777777778,10.31,17.06,27.88,0.304130866303923,18.0921527777778,2.06,14.565,40.62,0.745053322237497,16.8602083333333,1,14.28,36.12,0.678376035136967,15.1815972222222,12.3,14.4,19.6,0.132139896332781,2025-07-08
"172","convex.gentle","convex","gentle",7,9,288,18.0497569444444,9.75,16.5,30.12,0.367904228868815,19.4571527777778,0.88,14.25,45.31,0.892620074273324,18.0003125,-0.19,14.44,38.69,0.786917089045215,13.6434027777778,10.9,13.3,18.1,0.125988516105434,2025-07-09
"173","convex.gentle","convex","gentle",7,10,288,19.5760763888889,12.5,17.88,30.31,0.332930924826109,20.4666319444444,5.25,15.5,41.75,0.739542284959459,18.5507638888889,4.38,16.375,35,0.609218683301592,11.6097222222222,9.6,11.6,16.4,0.0896983250148768,2025-07-10
"174","convex.gentle","convex","gentle",7,11,288,18.8922569444444,10.81,17.62,30.25,0.355468067961973,18.0886805555556,0.56,14.56,43.38,0.851060512574362,16.0233333333333,-0.62,14.12,35.69,0.729686481381635,9.96076388888889,7.7,10.2,13,0.0866895736015642,2025-07-11
"175","convex.gentle","convex","gentle",7,12,288,19.3090972222222,11.56,17.97,31.31,0.34661790866739,19.0493055555556,2.31,15.595,44,0.817800723814402,16.9789930555556,1.38,15.25,36.88,0.689992642840241,8.82222222222222,6.6,9.1,12.2,0.0900768707624936,2025-07-12
"176","convex.gentle","convex","gentle",7,13,288,19.9178819444444,11.75,18.375,32.62,0.372270333780329,20.2739930555556,2.38,15.72,46.25,0.886989063992179,18.2486805555556,1.5,15.345,39,0.755180845237347,6.85277777777778,1.3,7.6,11.3,0.1656026495441,2025-07-13
"177","convex.gentle","convex","gentle",7,14,288,20.3206944444444,12,18.81,33.12,0.375429139874449,20.2881597222222,2.06,16,46,0.873546195088558,18.3201041666667,1.19,15.595,38.56,0.746138107721726,5.67395833333333,0.5,6.15,10.5,0.172264257587773,2025-07-14
"178","convex.gentle","convex","gentle",7,15,288,19.7056597222222,12.75,19.19,31.12,0.283469003067218,18.1272916666667,3.69,15.22,43.19,0.644057457686454,17.0477430555556,2.94,15.47,37,0.561915705405142,4.809375,0,5.25,9.4,0.161498135853022,2025-07-15
"179","convex.gentle","convex","gentle",7,16,288,17.2863888888889,10.44,15.59,30.38,0.348044424136667,17.0764930555556,2.19,11.41,42.44,0.783599495441097,15.4436111111111,1.5,11.91,35.38,0.659037530468166,5.44583333333333,1,6,9.7,0.149747941208701,2025-07-16
"180","convex.gentle","convex","gentle",7,17,288,18.6617013888889,11,17.345,29.5,0.351328197626847,18.1006944444444,1,13.63,43.38,0.8324614185765,16.4015625,0.12,14.06,36.62,0.720773268234505,4.75173611111111,0.1,5.4,9.3,0.156340967787635,2025-07-17
"181","convex.gentle","convex","gentle",7,18,288,18.4635763888889,12,17.655,28.88,0.273736207910974,17.0602083333333,2.75,15.28,41.06,0.628813087488681,16.1919791666667,2.12,15.315,36.5,0.567003021245792,4.31180555555556,0,4.95,8.6,0.143545808077212,2025-07-18
"182","convex.gentle","convex","gentle",7,19,288,16.1294444444444,10.38,15.62,26,0.233168244420307,14.4896527777778,3.38,11.53,36.88,0.512221922109281,13.7973263888889,2.88,11.75,31.62,0.451531605497507,5.25,1.6,4.9,13,0.154435016158991,2025-07-19
"183","convex.gentle","convex","gentle",7,20,288,16.0152777777778,8.62,14.655,27.12,0.324013347508029,16.41,1.5,11.715,40.56,0.721173286603767,15.3651388888889,0.88,12.435,35.5,0.638222262795033,7.12638888888889,2.6,5.4,14.1,0.237317676732797,2025-07-20
"184","convex.gentle","convex","gentle",7,21,288,18.1565625,10.94,16.44,29.5,0.334328969958977,19.0018402777778,4.19,13.88,43.75,0.731971802903632,17.8210416666667,3.56,14.06,37.12,0.640294858181764,6.48715277777778,1.8,5.1,13.4,0.224946827321312,2025-07-21
"185","convex.gentle","convex","gentle",7,22,288,19.3457986111111,13.25,18.5,29.25,0.254979104994376,19.6883680555556,7.5,15.56,37.38,0.521444346973145,18.54125,6.81,16,32.5,0.448980236624513,5.75590277777778,1.5,4.25,11.9,0.193671968453531,2025-07-22
"186","convex.gentle","convex","gentle",7,23,288,17.7371875,11.38,16.09,28.62,0.312284618419032,16.8062847222222,2.06,11.53,43,0.71596291991198,15.1739583333333,1.19,11.53,35.5,0.61062924591891,4.93263888888889,0.7,4.3,10.2,0.16274915361404,2025-07-23
"187","convex.gentle","convex","gentle",7,24,288,17.1203472222222,10.62,16.78,26.81,0.266185672600328,14.5763194444444,0.75,12.595,40.5,0.63078944887811,13.6973263888889,-0.25,13.03,35.5,0.580862962646826,4.16215277777778,0.3,3.9,8.4,0.139725784751704,2025-07-24
"188","convex.gentle","convex","gentle",7,25,288,15.9955555555556,9.31,14.47,28.69,0.343081729280946,16.5669791666667,0.25,12.935,43.38,0.800382833352221,15.4499652777778,-0.19,13.5,37.62,0.695944891323482,4.97430555555556,0.6,5.75,8.8,0.138074892793817,2025-07-25
"189","convex.gentle","convex","gentle",7,26,288,16.8086458333333,10.56,16.03,27.62,0.275263467301657,15.6738541666667,0.75,13,37,0.665084910537285,14.7447916666667,-0.12,12.655,34,0.612380120802113,4.14618055555556,0,4.95,7.9,0.137972597820582,2025-07-26
"190","convex.gentle","convex","gentle",7,27,288,16.9284027777778,9.5,15.09,30.75,0.371675189633651,17.0913194444444,-0.88,10.62,44,0.883789011897059,15.6530208333333,-1.75,10.94,37.25,0.771640661381054,3.97638888888889,0,4.45,8.3,0.145030745053582,2025-07-27
"191","convex.gentle","convex","gentle",7,28,288,18.4588194444444,9.75,16.72,31.94,0.401517799414725,18.2105208333333,-1.12,12.41,46.25,0.948174663183046,16.7386111111111,-1.94,12.78,39.5,0.837149114096778,3.73541666666667,0,4.2,8.1,0.141330592605814,2025-07-28
"192","convex.gentle","convex","gentle",7,29,288,18.1143055555556,11.5,17.59,31.12,0.279874591273976,17.3010416666667,2.38,13.69,40.5,0.673148799037994,16.5885763888889,1.62,13.69,36,0.62078580908765,3.27013888888889,0,3.8,7.5,0.127198208986953,2025-07-29
"193","convex.gentle","convex","gentle",7,30,288,17.2511458333333,10.75,16.38,27.25,0.272736862862628,16.5626388888889,1.94,13,40,0.651298611149424,16.0087152777778,1.12,13.22,36.69,0.594769947106272,3.16215277777778,0,3.45,7.2,0.124794520683161,2025-07-30
"194","convex.gentle","convex","gentle",7,31,288,17.6548263888889,11.38,15.28,30.69,0.341614854562015,20.0023263888889,3.75,14.25,44.5,0.733497264017152,19.165625,3.38,15.94,38,0.600591541694716,3.82916666666667,0,4.4,7.8,0.138044447035498,2025-07-31
"195","convex.gentle","convex","gentle",8,1,288,17.99125,12.12,17.41,29.75,0.260758978271741,17.0815625,3.75,13.97,39,0.602434123190654,16.276875,2.88,14.625,35.56,0.541361901526207,3.21944444444444,0,3.85,7.1,0.123803365913948,2025-08-01
"196","convex.gentle","convex","gentle",8,2,288,16.7744097222222,10.12,15.5,28.81,0.311225879156624,15.8297569444444,0.5,10.905,44.5,0.747251155974893,14.6280208333333,-0.25,11.25,38.38,0.66197818889962,3.096875,0,3.35,7.3,0.124252857486825,2025-08-02
"197","convex.gentle","convex","gentle",8,3,288,17.3896180555556,9.69,15.62,30.12,0.36210632931902,16.654375,-0.25,12.13,42.88,0.819762942286616,15.0296527777778,-1,11.97,35.88,0.698467355289648,3.10347222222222,0,3.25,7.4,0.125927478980834,2025-08-03
"198","convex.gentle","convex","gentle",8,4,288,19.2944097222222,11.62,17.28,30.88,0.349273104815756,19.6439236111111,3,12.47,45.69,0.77193906995851,18.1967013888889,2.31,12.595,39,0.673132394019936,3.178125,0,3.15,7.4,0.125339849058669,2025-08-04
"199","convex.gentle","convex","gentle",8,5,288,18.7772916666667,10.62,17.28,30.88,0.371512227609022,17.3638541666667,0.38,14.285,43.38,0.804938529256831,15.6262152777778,-0.44,14.465,35.75,0.684556193273489,2.90138888888889,0,3.05,7.1,0.12112956022217,2025-08-05
"200","convex.gentle","convex","gentle",8,6,288,19.0620486111111,10.62,17.06,32.62,0.392916376326827,18.6253819444444,0.75,12.13,45.12,0.887803465413696,17.1968055555556,0,12.56,38.75,0.775149911670763,2.90694444444444,0,2.85,7.2,0.123293918070391,2025-08-06
